Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD248,Ridhesh,Beverages,Health Drinks,Kochi,09-01-2016,South,538,0.19,59.18,Kerela
OD249,Ravi,Snacks,Cookies,Rajkot,30-03-2015,West,1556,0.17,482.36,Gujarat
OD250,James,Beverages,Health Drinks,Rourkela,18-02-2017,East,2133,0.26,959.85,Odhisa
OD251,Mathew,Beverages,Health Drinks,Jhansi,12-12-2016,East,1474,0.14,235.84,Jharkhand
OD252,Amrish,Beverages,Health Drinks,Nashik,02-05-2018,West,531,0.14,127.44,Maharashtra
OD253,Ramesh,Food Grains,Rice,Coimbatore,31-10-2017,South,1769,0.19,636.84,Tamil Nadu
OD254,Surya,Fruits & Veggies,Organic Vegetables,Coimbatore,02-03-2015,South,1257,0.34,62.85,Tamil Nadu
OD255,Veronica,Food Grains,Rice,Madurai,28-11-2016,South,1899,0.27,170.91,Tamil Nadu
OD256,Harish,Fruits & Veggies,Fresh Fruits,Jhansi,28-11-2016,East,1929,0.3,617.28,Jharkhand
OD257,Ravi,Beverages,Soft Drinks,Rajkot,28-11-2016,West,2417,0.1,990.97,Gujarat
OD258,Sundar,"Eggs, Meat & Fish",Mutton,Chandigarh,28-11-2016,North,1443,0.25,476.19,Punjab
OD259,Esther,Beverages,Soft Drinks,Pune,29-04-2015,West,660,0.29,290.4,Maharashtra
OD260,Shree,Bakery,Breads & Buns,Patna,16-02-2016,East,2114,0.32,359.38,Bihar
OD261,Sabeela,Oil & Masala,Masalas,Jamshedpur,27-08-2015,East,1278,0.14,63.9,Jharkhand
OD262,Ravi,Food Grains,Organic Staples,Surat,18-11-2018,West,867,0.18,216.75,Gujarat
OD263,Roshan,Food Grains,Organic Staples,Amritsar,19-09-2015,North,943,0.33,150.88,Punjab
OD264,Vince,Beverages,Soft Drinks,Gorakhpur,19-09-2015,East,1836,0.17,275.4,Uttar Pradesh
OD265,Jonas,"Eggs, Meat & Fish",Fish,Kochi,14-06-2016,South,1200,0.19,420,Kerela
OD266,Harish,Fruits & Veggies,Organic Vegetables,Jhansi,12-08-2018,East,1167,0.18,256.74,Jharkhand
OD267,Shah,"Eggs, Meat & Fish",Chicken,Trivandrum,16-06-2018,South,696,0.34,139.2,Kerela
OD268,Arvind,Oil & Masala,Masalas,Ajmer,22-01-2017,West,2500,0.33,425,Rajasthan
OD269,Adavan,Bakery,Cakes,Pune,19-09-2016,West,1507,0.16,180.84,Maharashtra
OD270,Suresh,Beverages,Soft Drinks,Varanasi,01-10-2016,North,1612,0.11,612.56,Uttar Pradesh
OD271,Esther,Snacks,Noodles,Gorakhpur,28-12-2018,East,764,0.11,160.44,Uttar Pradesh
OD272,Krithika,Snacks,Noodles,Jamshedpur,30-07-2016,East,884,0.31,282.88,Jharkhand
OD273,Muneer,Fruits & Veggies,Organic Fruits,Bikaner,30-07-2016,West,2443,0.23,781.76,Rajasthan
OD274,Hafiz,Bakery,Cakes,Rourkela,30-07-2016,East,1147,0.27,137.64,Odhisa
OD275,Krithika,Fruits & Veggies,Organic Vegetables,Kanpur,16-09-2018,North,1899,0.21,493.74,Uttar Pradesh
OD276,Amrish,Bakery,Cakes,Coimbatore,16-09-2018,South,744,0.11,66.96,Tamil Nadu
OD277,Shah,"Eggs, Meat & Fish",Fish,Madurai,13-10-2018,South,812,0.17,284.2,Tamil Nadu
OD278,Ram,Oil & Masala,Masalas,Ajmer,13-10-2018,West,862,0.2,137.92,Rajasthan
OD279,Arutra,Snacks,Chocolates,Ajmer,13-10-2018,West,1061,0.13,286.47,Rajasthan
OD280,Sabeela,Fruits & Veggies,Fresh Vegetables,Coimbatore,13-10-2018,South,2365,0.31,520.3,Tamil Nadu
OD281,Vidya,Snacks,Chocolates,Jodhpur,26-09-2016,West,1421,0.14,454.72,Rajasthan
OD282,Roshan,Fruits & Veggies,Organic Vegetables,Trivandrum,26-09-2016,South,1357,0.24,203.55,Kerela
OD283,Sheeba,Beverages,Soft Drinks,Chandigarh,07-08-2018,North,1007,0.24,433.01,Punjab
OD284,Amrish,Bakery,Biscuits,Amritsar,26-09-2016,North,1544,0.26,138.96,Punjab
OD285,Kumar,Fruits & Veggies,Organic Vegetables,Patna,26-09-2016,East,1537,0.18,599.43,Bihar
OD286,Ridhesh,Bakery,Breads & Buns,Rajkot,26-09-2016,West,1530,0.18,168.3,Gujarat
OD287,Hafiz,Oil & Masala,Spices,Jhansi,18-12-2017,East,2460,0.15,738,Jharkhand
OD288,Sudha,Snacks,Noodles,Kochi,18-12-2017,South,976,0.35,429.44,Kerela
OD289,Suresh,Fruits & Veggies,Organic Fruits,Kanpur,18-12-2017,North,1106,0.19,298.62,Uttar Pradesh
OD290,Jonas,Bakery,Biscuits,Jhansi,20-11-2017,East,1165,0.17,244.65,Jharkhand
OD291,Jonas,Food Grains,Rice,Chandigarh,20-11-2017,North,1244,0.14,497.6,Punjab
OD292,Amrish,Fruits & Veggies,Organic Fruits,Meerut,20-11-2017,North,1992,0.34,418.32,Uttar Pradesh
OD293,Sheeba,"Eggs, Meat & Fish",Eggs,Rajkot,20-11-2017,West,1396,0.16,237.32,Gujarat
OD294,Ram,Snacks,Chocolates,Madurai,26-12-2015,South,849,0.19,263.19,Tamil Nadu
OD295,Sheeba,Oil & Masala,Masalas,Pune,26-12-2015,West,2488,0.14,547.36,Maharashtra
OD296,Muneer,Food Grains,Rice,Pune,26-12-2015,West,840,0.25,184.8,Maharashtra
OD297,Aditi,Oil & Masala,Edible Oil & Ghee,Surat,26-12-2015,West,1820,0.21,527.8,Gujarat
OD298,Roshan,Oil & Masala,Masalas,Moradabad,26-12-2015,North,1969,0.15,630.08,Uttar Pradesh
OD299,Sundar,Food Grains,Organic Staples,Ajmer,28-10-2017,West,2261,0.23,994.84,Rajasthan
OD300,Sudha,"Eggs, Meat & Fish",Mutton,Varanasi,28-10-2017,North,1793,0.21,304.81,Uttar Pradesh
OD301,Haseena,Bakery,Breads & Buns,Rajkot,28-10-2017,West,644,0.33,96.6,Gujarat
OD302,Willams,Oil & Masala,Edible Oil & Ghee,Bikaner,28-10-2017,West,1359,0.17,421.29,Rajasthan
OD303,Veronica,Bakery,Breads & Buns,Pune,28-10-2017,West,1554,0.23,683.76,Maharashtra
OD304,Muneer,Snacks,Cookies,Jamshedpur,19-11-2018,East,2090,0.25,292.6,Jharkhand
OD305,Anu,Oil & Masala,Edible Oil & Ghee,Amritsar,28-09-2015,North,931,0.14,297.92,Punjab
OD306,Veronica,Bakery,Breads & Buns,Patna,30-12-2015,East,1157,0.2,404.95,Bihar
OD307,Verma,Fruits & Veggies,Fresh Fruits,Rajkot,27-11-2015,West,2396,0.35,383.36,Gujarat
OD308,Sundar,Oil & Masala,Spices,Coimbatore,22-04-2017,South,1677,0.18,586.95,Tamil Nadu
OD309,Esther,Snacks,Cookies,Jamshedpur,15-04-2018,East,590,0.27,200.6,Jharkhand
OD310,Vinne,Snacks,Noodles,Varanasi,24-10-2015,North,1401,0.26,196.14,Uttar Pradesh
OD311,Peer,Oil & Masala,Edible Oil & Ghee,Bikaner,21-02-2016,West,678,0.29,189.84,Rajasthan
OD312,Harish,Snacks,Chocolates,Rourkela,07-04-2018,East,2417,0.28,797.61,Odhisa
OD313,Willams,Beverages,Soft Drinks,Gorakhpur,29-11-2015,East,2211,0.18,641.19,Uttar Pradesh
OD314,Vidya,Fruits & Veggies,Fresh Fruits,Trivandrum,27-09-2015,South,2392,0.15,406.64,Kerela
OD315,Arutra,"Eggs, Meat & Fish",Mutton,Surat,01-10-2017,West,1835,0.29,660.6,Gujarat
OD316,Malik,Snacks,Noodles,Chandigarh,09-01-2018,North,2281,0.22,775.54,Punjab
OD317,Peer,Fruits & Veggies,Fresh Vegetables,Kochi,28-12-2015,South,1583,0.21,174.13,Kerela
OD318,Arvind,Bakery,Cakes,Rourkela,16-11-2017,East,1123,0.23,89.84,Odhisa
OD319,Sudeep,Snacks,Cookies,Bikaner,20-04-2016,West,1079,0.24,410.02,Rajasthan
OD320,Arvind,Food Grains,Organic Staples,Surat,18-11-2016,West,1027,0.16,328.64,Gujarat
OD321,Alan,Fruits & Veggies,Fresh Vegetables,Pune,02-07-2016,West,1771,0.28,602.14,Maharashtra
OD322,Sheeba,Oil & Masala,Spices,Jodhpur,10-11-2016,West,1171,0.16,363.01,Rajasthan
OD323,Arvind,Bakery,Cakes,Coimbatore,19-09-2015,South,672,0.16,141.12,Tamil Nadu
OD324,Anu,Beverages,Health Drinks,Nashik,23-04-2017,West,848,0.21,228.96,Maharashtra
OD325,Amrish,Fruits & Veggies,Fresh Vegetables,Coimbatore,23-04-2017,South,2078,0.21,914.32,Tamil Nadu
OD326,Ravi,Food Grains,Rice,Surat,21-10-2015,West,1400,0.17,406,Gujarat
OD327,Verma,Fruits & Veggies,Fresh Vegetables,Kochi,30-08-2017,South,945,0.22,226.8,Kerela
OD328,Arutra,Beverages,Health Drinks,Rourkela,30-08-2017,East,590,0.22,82.6,Odhisa
OD329,Malik,Beverages,Health Drinks,Pune,30-08-2017,West,1583,0.3,316.6,Maharashtra
OD330,Vidya,Beverages,Health Drinks,Coimbatore,30-08-2017,South,1534,0.15,245.44,Tamil Nadu
OD331,Krithika,Snacks,Noodles,Jodhpur,30-08-2017,West,2133,0.12,490.59,Rajasthan
OD332,Shree,Fruits & Veggies,Organic Fruits,Dhanbad,25-04-2017,East,2021,0.19,747.77,Jharkhand
OD333,Shree,Beverages,Health Drinks,Patna,25-04-2017,East,1825,0.17,164.25,Bihar
OD334,Akash,Bakery,Breads & Buns,Lucknow,25-04-2017,North,2029,0.35,608.7,Uttar Pradesh
OD335,Verma,Oil & Masala,Spices,Trivandrum,04-06-2017,South,1228,0.25,442.08,Kerela
OD336,Yadav,Food Grains,Rice,Trivandrum,20-09-2016,South,1501,0.24,210.14,Kerela
OD337,Alan,Fruits & Veggies,Organic Vegetables,Lucknow,28-04-2016,North,1094,0.26,415.72,Uttar Pradesh
OD338,Hussain,Bakery,Cakes,Pune,15-06-2016,West,1179,0.2,106.11,Maharashtra
OD339,Suresh,Food Grains,Atta & Flour,Bikaner,21-04-2018,West,1127,0.29,416.99,Rajasthan
OD340,Willams,Bakery,Biscuits,Varanasi,22-06-2016,North,601,0.26,234.39,Uttar Pradesh
OD341,Hussain,Oil & Masala,Edible Oil & Ghee,Chandigarh,13-04-2015,North,1697,0.21,560.01,Punjab
OD342,Sundar,Beverages,Soft Drinks,Rajkot,13-04-2015,West,2095,0.35,502.8,Gujarat
OD343,Harish,"Eggs, Meat & Fish",Chicken,Patna,13-04-2015,East,1132,0.24,215.08,Bihar
OD344,Suresh,Fruits & Veggies,Organic Vegetables,Lucknow,13-04-2015,North,1561,0.35,640.01,Uttar Pradesh
OD345,Vinne,"Eggs, Meat & Fish",Chicken,Kanpur,20-12-2016,North,1238,0.1,297.12,Uttar Pradesh
OD346,Willams,Bakery,Breads & Buns,Jamshedpur,15-06-2018,East,2068,0.32,165.44,Jharkhand
OD347,Suresh,Fruits & Veggies,Organic Vegetables,Coimbatore,28-02-2015,South,1113,0.21,356.16,Tamil Nadu
OD348,Roshan,Food Grains,Rice,Gorakhpur,19-11-2017,East,1966,0.1,629.12,Uttar Pradesh
OD349,Haseena,"Eggs, Meat & Fish",Chicken,Meerut,12-12-2016,North,2138,0.13,684.16,Uttar Pradesh
OD350,Sabeela,Food Grains,Atta & Flour,Moradabad,30-01-2016,North,978,0.17,68.46,Uttar Pradesh
OD351,Willams,Fruits & Veggies,Fresh Vegetables,Jodhpur,24-07-2018,West,2014,0.26,684.76,Rajasthan
OD352,Shah,Bakery,Breads & Buns,Bikaner,24-07-2017,West,645,0.21,187.05,Rajasthan
OD353,Krithika,Food Grains,Rice,Jodhpur,14-02-2017,West,2194,0.12,680.14,Rajasthan
OD354,Vidya,Beverages,Health Drinks,Rajkot,07-12-2017,West,1244,0.17,62.2,Gujarat
OD355,Surya,Bakery,Biscuits,Amritsar,23-04-2015,North,743,0.35,289.77,Punjab
OD356,Yadav,Fruits & Veggies,Fresh Vegetables,Madurai,22-09-2015,South,2474,0.21,593.76,Tamil Nadu
OD357,Malik,Snacks,Cookies,Dhanbad,12-09-2017,East,1494,0.2,74.7,Jharkhand
OD358,Vidya,Oil & Masala,Spices,Kanpur,29-04-2018,North,1174,0.19,328.72,Uttar Pradesh
OD359,Sabeela,Fruits & Veggies,Organic Vegetables,Ajmer,23-04-2017,West,1062,0.35,435.42,Rajasthan
OD360,Ridhesh,Fruits & Veggies,Organic Vegetables,Coimbatore,14-07-2015,South,2297,0.13,528.31,Tamil Nadu
OD361,Amrish,Snacks,Noodles,Varanasi,05-09-2015,North,562,0.13,56.2,Uttar Pradesh
OD362,Veena,"Eggs, Meat & Fish",Eggs,Trivandrum,25-09-2018,South,2049,0.13,655.68,Kerela
OD363,Veronica,"Eggs, Meat & Fish",Eggs,Amritsar,25-09-2018,North,570,0.22,125.4,Punjab
OD364,Krithika,"Eggs, Meat & Fish",Mutton,Jodhpur,25-09-2018,West,1236,0.35,333.72,Rajasthan
OD365,Haseena,Beverages,Health Drinks,Moradabad,25-09-2018,North,1069,0.32,459.67,Uttar Pradesh
OD366,Roshan,Bakery,Cakes,Varanasi,24-09-2015,North,1946,0.27,622.72,Uttar Pradesh
OD367,Yusuf,Snacks,Noodles,Nashik,21-10-2017,West,595,0.11,196.35,Maharashtra
OD368,Amrish,"Eggs, Meat & Fish",Mutton,Madurai,21-10-2017,South,2439,0.21,658.53,Tamil Nadu
OD369,Vince,Bakery,Biscuits,Jodhpur,21-10-2017,West,2415,0.24,555.45,Rajasthan
OD370,Mathew,Oil & Masala,Spices,Jhansi,21-10-2017,East,1725,0.27,362.25,Jharkhand
OD371,Malik,Fruits & Veggies,Fresh Vegetables,Jamshedpur,29-05-2018,East,688,0.21,116.96,Jharkhand
OD372,Sudeep,Food Grains,Rice,Jodhpur,29-05-2018,West,1698,0.16,339.6,Rajasthan
OD373,Arvind,Bakery,Breads & Buns,Coimbatore,23-07-2015,South,1665,0.33,216.45,Tamil Nadu
OD374,Shah,Beverages,Health Drinks,Rajkot,23-07-2015,West,1309,0.13,78.54,Gujarat
OD375,Sharon,Oil & Masala,Spices,Rourkela,23-07-2015,East,905,0.32,72.4,Odhisa
OD376,Hussain,"Eggs, Meat & Fish",Mutton,Gorakhpur,23-07-2015,East,2271,0.35,295.23,Uttar Pradesh
OD377,Ganesh,Snacks,Chocolates,Coimbatore,28-09-2017,South,2091,0.27,522.75,Tamil Nadu
OD378,Ganesh,Food Grains,Atta & Flour,Patna,27-08-2018,East,1917,0.28,172.53,Bihar
OD379,Sudeep,Food Grains,Rice,Kochi,28-04-2016,South,641,0.17,179.48,Kerela
OD380,Hussain,Oil & Masala,Spices,Patna,28-04-2016,East,1192,0.26,417.2,Bihar
OD381,Krithika,Food Grains,Rice,Rajkot,28-04-2016,West,1132,0.21,464.12,Gujarat
OD382,Ram,Oil & Masala,Masalas,Varanasi,28-10-2017,North,1727,0.27,224.51,Uttar Pradesh
OD383,Mathew,"Eggs, Meat & Fish",Mutton,Coimbatore,28-10-2017,South,1051,0.34,378.36,Tamil Nadu
OD384,Jackson,Beverages,Health Drinks,Dhanbad,26-06-2016,East,2109,0.19,337.44,Jharkhand
OD385,Surya,"Eggs, Meat & Fish",Mutton,Ajmer,27-11-2016,West,1311,0.14,314.64,Rajasthan
OD386,Sabeela,Fruits & Veggies,Organic Fruits,Rajkot,27-11-2016,West,759,0.1,265.65,Gujarat
OD387,Esther,Bakery,Biscuits,Ajmer,15-10-2016,West,2201,0.21,462.21,Rajasthan
OD388,Harish,Snacks,Cookies,Coimbatore,01-12-2017,South,1964,0.22,314.24,Tamil Nadu
OD389,Malik,Snacks,Chocolates,Chandigarh,24-11-2015,North,1898,0.19,702.26,Punjab
OD390,Shree,Bakery,Biscuits,Kanpur,20-03-2016,North,2282,0.19,114.1,Uttar Pradesh
OD391,Jonas,Bakery,Breads & Buns,Jodhpur,30-04-2016,West,2294,0.18,596.44,Rajasthan
OD392,Hafiz,Oil & Masala,Spices,Kanpur,21-09-2015,North,2213,0.34,995.85,Uttar Pradesh
OD393,Hussain,Food Grains,Atta & Flour,Pune,21-09-2015,West,1797,0.3,269.55,Maharashtra
OD394,Ridhesh,Oil & Masala,Edible Oil & Ghee,Coimbatore,30-12-2017,South,1912,0.29,382.4,Tamil Nadu
OD395,Suresh,Food Grains,Rice,Moradabad,30-06-2018,North,1865,0.11,354.35,Uttar Pradesh
OD396,Sheeba,Bakery,Cakes,Amritsar,17-10-2018,North,1838,0.24,753.58,Punjab
OD397,Ram,Beverages,Soft Drinks,Jodhpur,17-10-2018,West,1626,0.23,195.12,Rajasthan
OD398,Rumaiza,Snacks,Noodles,Amritsar,31-10-2016,North,647,0.33,71.17,Punjab
OD399,Mathew,Bakery,Breads & Buns,Dhanbad,30-12-2017,East,1042,0.2,177.14,Jharkhand
OD400,Veronica,Beverages,Health Drinks,Ajmer,29-12-2016,West,1519,0.23,318.99,Rajasthan
OD401,Yadav,Beverages,Health Drinks,Trivandrum,25-12-2015,South,532,0.26,148.96,Kerela
OD402,Adavan,"Eggs, Meat & Fish",Chicken,Rajkot,02-12-2017,West,1477,0.23,73.85,Gujarat
OD403,Willams,Bakery,Cakes,Jamshedpur,24-12-2015,East,707,0.14,98.98,Jharkhand
OD404,Shree,Snacks,Cookies,Kochi,16-04-2015,South,1748,0.24,314.64,Kerela
OD405,Alan,Oil & Masala,Masalas,Ajmer,24-12-2018,West,2257,0.15,361.12,Rajasthan
OD406,Kumar,Food Grains,Atta & Flour,Trivandrum,30-08-2018,South,762,0.31,198.12,Kerela
OD407,Sharon,Food Grains,Rice,Jamshedpur,19-07-2016,East,904,0.17,63.28,Jharkhand
OD408,Ravi,Fruits & Veggies,Fresh Fruits,Surat,02-10-2015,West,958,0.18,182.02,Gujarat
OD409,Surya,Beverages,Soft Drinks,Dhanbad,11-02-2018,East,2193,0.33,899.13,Jharkhand
OD410,Krithika,"Eggs, Meat & Fish",Eggs,Surat,29-04-2016,West,830,0.14,66.4,Gujarat
OD411,Krithika,Bakery,Cakes,Lucknow,11-04-2016,North,1531,0.28,505.23,Uttar Pradesh
OD412,Harish,Snacks,Cookies,Kanpur,31-05-2017,North,2355,0.14,753.6,Uttar Pradesh
OD413,Jonas,Oil & Masala,Edible Oil & Ghee,Trivandrum,28-03-2015,South,917,0.19,256.76,Kerela
OD414,Ridhesh,Bakery,Breads & Buns,Pune,08-12-2016,West,1433,0.25,458.56,Maharashtra
OD415,Sudha,"Eggs, Meat & Fish",Fish,Varanasi,22-12-2015,North,2246,0.31,965.78,Uttar Pradesh
OD416,Arvind,Food Grains,Dals & Pulses,Patna,22-01-2018,East,2130,0.23,937.2,Bihar
OD417,Ramesh,Snacks,Cookies,Nashik,24-06-2018,West,2461,0.18,393.76,Maharashtra
OD418,Amrish,Beverages,Soft Drinks,Kochi,14-04-2017,South,1863,0.1,167.67,Kerela
OD419,Jackson,Food Grains,Dals & Pulses,Jodhpur,18-05-2015,West,1382,0.1,290.22,Rajasthan
OD420,Hussain,Beverages,Health Drinks,Jhansi,15-09-2015,East,807,0.32,88.77,Jharkhand
OD421,Shree,"Eggs, Meat & Fish",Fish,Ajmer,22-05-2017,West,1272,0.24,305.28,Rajasthan
OD422,Komal,Fruits & Veggies,Organic Fruits,Trivandrum,22-06-2015,South,1621,0.15,470.09,Kerela
OD423,Malik,Bakery,Breads & Buns,Varanasi,19-10-2018,North,1356,0.27,501.72,Uttar Pradesh
OD424,Sheeba,Food Grains,Organic Staples,Rourkela,19-10-2018,East,684,0.21,54.72,Odhisa
OD425,Veena,Bakery,Cakes,Jodhpur,21-08-2018,West,540,0.27,162,Rajasthan
OD426,Arvind,Beverages,Soft Drinks,Bikaner,23-11-2018,West,1256,0.21,113.04,Rajasthan
OD427,Sudha,Beverages,Health Drinks,Jamshedpur,23-11-2018,East,581,0.2,214.97,Jharkhand
OD428,Amrish,Snacks,Noodles,Kanpur,30-10-2016,North,707,0.1,226.24,Uttar Pradesh
OD429,Willams,Fruits & Veggies,Organic Vegetables,Lucknow,28-12-2016,North,913,0.19,374.33,Uttar Pradesh
OD430,Sudeep,Food Grains,Rice,Rajkot,15-04-2017,West,507,0.33,96.33,Gujarat
OD431,Harish,Fruits & Veggies,Fresh Fruits,Surat,15-04-2017,West,1367,0.29,355.42,Gujarat
OD432,Yusuf,Food Grains,Organic Staples,Kanpur,15-04-2017,North,833,0.28,233.24,Uttar Pradesh
OD433,Esther,Beverages,Soft Drinks,Meerut,15-04-2017,North,1987,0.34,258.31,Uttar Pradesh
OD434,Roshan,Bakery,Breads & Buns,Meerut,19-06-2015,North,1152,0.11,264.96,Uttar Pradesh
OD435,Rumaiza,Snacks,Noodles,Chandigarh,19-12-2015,North,1362,0.12,517.56,Punjab
OD436,Haseena,Snacks,Cookies,Amritsar,19-12-2015,North,942,0.15,122.46,Punjab
OD437,Ram,"Eggs, Meat & Fish",Eggs,Pune,04-05-2015,West,2200,0.1,792,Maharashtra
OD438,Aditi,Snacks,Noodles,Jamshedpur,22-04-2015,East,861,0.25,258.3,Jharkhand
OD439,Sabeela,Oil & Masala,Masalas,Patna,15-09-2018,East,1648,0.33,444.96,Bihar
OD440,Malik,Fruits & Veggies,Organic Fruits,Trivandrum,20-01-2018,South,1805,0.23,216.6,Kerela
OD441,Sudeep,Fruits & Veggies,Fresh Vegetables,Kanpur,05-07-2015,North,620,0.3,74.4,Uttar Pradesh
OD442,James,Snacks,Noodles,Rajkot,13-08-2016,West,1216,0.27,547.2,Gujarat
OD443,Sudha,"Eggs, Meat & Fish",Fish,Nashik,24-07-2017,West,686,0.3,34.3,Maharashtra
OD444,Amrish,Food Grains,Dals & Pulses,Jodhpur,18-12-2018,West,1648,0.23,313.12,Rajasthan
OD445,Sudeep,Food Grains,Dals & Pulses,Patna,18-02-2015,East,506,0.23,217.58,Bihar
OD446,Yadav,Snacks,Chocolates,Jhansi,07-10-2015,East,1579,0.21,347.38,Jharkhand
OD447,Malik,Snacks,Chocolates,Chandigarh,20-03-2018,North,550,0.29,231,Punjab
OD448,Shree,Beverages,Soft Drinks,Varanasi,06-06-2018,North,2020,0.22,848.4,Uttar Pradesh
OD449,Ganesh,Bakery,Cakes,Coimbatore,10-11-2017,South,695,0.24,104.25,Tamil Nadu
OD450,Sudha,Food Grains,Dals & Pulses,Pune,04-01-2015,West,2453,0.35,367.95,Maharashtra
OD451,Amy,Oil & Masala,Masalas,Coimbatore,18-06-2018,South,1820,0.23,637,Tamil Nadu
OD452,Verma,"Eggs, Meat & Fish",Mutton,Ajmer,15-04-2016,West,508,0.28,152.4,Rajasthan
OD453,Veena,Oil & Masala,Edible Oil & Ghee,Ajmer,19-01-2015,West,2459,0.23,860.65,Rajasthan
OD454,Esther,Oil & Masala,Masalas,Madurai,20-10-2018,South,850,0.11,93.5,Tamil Nadu
OD455,Ramesh,Bakery,Biscuits,Kanpur,20-10-2018,North,2417,0.2,821.78,Uttar Pradesh
OD456,Sharon,Snacks,Noodles,Rajkot,13-12-2017,West,795,0.3,206.7,Gujarat
OD457,Ridhesh,Food Grains,Dals & Pulses,Jhansi,21-05-2015,East,2142,0.26,664.02,Jharkhand
OD458,Akash,Food Grains,Dals & Pulses,Trivandrum,26-09-2017,South,1542,0.2,647.64,Kerela
OD459,Muneer,"Eggs, Meat & Fish",Chicken,Nashik,26-09-2017,West,2411,0.3,699.19,Maharashtra
OD460,Krithika,Food Grains,Atta & Flour,Bikaner,15-12-2016,West,1213,0.28,206.21,Rajasthan
OD461,Veronica,Food Grains,Atta & Flour,Varanasi,15-12-2016,North,507,0.1,101.4,Uttar Pradesh
OD462,Ramesh,"Eggs, Meat & Fish",Eggs,Trivandrum,15-12-2016,South,618,0.28,216.3,Kerela
OD463,Krithika,Beverages,Health Drinks,Rourkela,22-04-2017,East,1199,0.33,167.86,Odhisa
OD464,Amrish,Food Grains,Organic Staples,Bikaner,22-04-2017,West,2200,0.23,484,Rajasthan
OD465,Krithika,Fruits & Veggies,Fresh Vegetables,Coimbatore,22-04-2017,South,1238,0.27,519.96,Tamil Nadu
OD466,Veena,Beverages,Soft Drinks,Moradabad,22-04-2017,North,1962,0.22,412.02,Uttar Pradesh
OD467,Alan,Snacks,Chocolates,Coimbatore,22-04-2017,South,580,0.26,139.2,Tamil Nadu
OD468,Shah,Oil & Masala,Edible Oil & Ghee,Lucknow,17-01-2016,North,2412,0.21,168.84,Uttar Pradesh
OD469,Adavan,Bakery,Biscuits,Bikaner,31-03-2018,West,1224,0.16,208.08,Rajasthan
OD470,Hussain,Fruits & Veggies,Organic Fruits,Patna,16-12-2017,East,1356,0.31,216.96,Bihar
OD471,Yadav,Beverages,Soft Drinks,Jodhpur,20-12-2016,West,502,0.25,80.32,Rajasthan
OD472,Yadav,Bakery,Breads & Buns,Trivandrum,08-10-2016,South,2271,0.23,658.59,Kerela
OD473,Amrish,"Eggs, Meat & Fish",Chicken,Chandigarh,12-09-2018,North,1977,0.33,514.02,Punjab
OD474,Yadav,Beverages,Soft Drinks,Trivandrum,10-03-2016,South,1388,0.34,208.2,Kerela
OD475,Esther,"Eggs, Meat & Fish",Fish,Varanasi,03-11-2017,North,2115,0.19,359.55,Uttar Pradesh
OD476,Haseena,Oil & Masala,Masalas,Surat,22-08-2017,West,1976,0.18,790.4,Gujarat
OD477,Hussain,Bakery,Breads & Buns,Trivandrum,05-09-2015,South,1323,0.22,251.37,Kerela
OD478,Rumaiza,Food Grains,Organic Staples,Trivandrum,20-06-2018,South,639,0.25,255.6,Kerela
OD479,Rumaiza,Food Grains,Atta & Flour,Trivandrum,27-10-2017,South,1544,0.14,633.04,Kerela
OD480,Jackson,Fruits & Veggies,Organic Fruits,Lucknow,26-06-2017,North,1223,0.12,146.76,Uttar Pradesh
OD481,Ravi,Snacks,Chocolates,Surat,26-06-2017,West,1224,0.22,403.92,Gujarat
OD482,Shah,Bakery,Cakes,Jodhpur,24-04-2018,West,2157,0.25,949.08,Rajasthan
OD483,James,Bakery,Cakes,Pune,22-07-2015,West,673,0.1,195.17,Maharashtra
OD484,Sudha,Food Grains,Atta & Flour,Ajmer,22-07-2015,West,2092,0.23,188.28,Rajasthan
OD485,Vince,Snacks,Cookies,Jamshedpur,23-02-2017,East,1892,0.19,491.92,Jharkhand
OD486,Ramesh,Snacks,Cookies,Kanpur,22-10-2015,North,1943,0.14,777.2,Uttar Pradesh
OD487,Harish,Fruits & Veggies,Organic Fruits,Kanpur,03-08-2016,North,1968,0.14,649.44,Uttar Pradesh
OD488,Sabeela,"Eggs, Meat & Fish",Mutton,Varanasi,29-10-2015,North,1596,0.26,478.8,Uttar Pradesh
OD489,Haseena,Snacks,Cookies,Madurai,10-07-2016,South,1637,0.3,572.95,Tamil Nadu
OD490,Vidya,Snacks,Chocolates,Madurai,07-11-2017,South,2232,0.1,870.48,Tamil Nadu
OD491,Amy,Bakery,Cakes,Jhansi,09-09-2016,East,1917,0.22,843.48,Jharkhand
OD492,Yadav,Beverages,Soft Drinks,Jamshedpur,14-09-2015,East,531,0.22,74.34,Jharkhand
OD493,Anu,Fruits & Veggies,Fresh Fruits,Rajkot,14-09-2015,West,1283,0.24,526.03,Gujarat
OD494,Sheeba,Beverages,Soft Drinks,Kochi,21-11-2018,South,937,0.33,327.95,Kerela
OD495,Veronica,Beverages,Health Drinks,Coimbatore,18-03-2017,South,1373,0.17,247.14,Tamil Nadu
OD496,Ridhesh,Beverages,Soft Drinks,Surat,27-12-2016,West,1598,0.33,415.48,Gujarat
OD497,Komal,Food Grains,Atta & Flour,Jodhpur,25-07-2017,West,1398,0.26,545.22,Rajasthan
